"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes","change"
"LINC02156",84.6835787683349,2.73617616487294,0.369540523822273,7.40426553648788,1.31878306852475e-13,8.33636321574075e-12,"LINC02156","Up"
"CLDN3",6344.47940396387,2.73612950716759,0.693158565319701,3.94733563727316,7.90257346112154e-05,0.000546165667549207,"CLDN3","Up"
"AC009271.1",222.583741167929,2.73053570375325,0.63037397457124,4.3316123664694,1.4802137266879e-05,0.00013103948756941,"AC009271.1","Up"
"OR2I1P",1765.36428517225,2.72936910084506,0.532517512767799,5.1254072127299,2.9689535412238e-07,4.43680025905126e-06,"OR2I1P","Up"
"SIX2",509.741912700302,2.72882807371469,0.672584053271786,4.05722981453441,4.96582128646986e-05,0.000367713999098515,"SIX2","Up"
"DLX4",224.547169609514,2.7258588232948,0.384925873979126,7.0815162283495,1.42585667145341e-12,7.39082620957362e-11,"DLX4","Up"
"AF127577.3",28.4697703318402,2.72341049934581,0.505031004381321,5.39256100263008,6.94605067400169e-08,1.21753866017139e-06,"AF127577.3","Up"
"PANX2",1402.65418133757,2.72200132427561,0.605268831043378,4.49717742706716,6.88615214759856e-06,6.79956892891571e-05,"PANX2","Up"
"IGHG2",23396.9954941901,2.71518218732964,0.593714112832938,4.57321483293367,4.80297223077433e-06,4.99057973715394e-05,"IGHG2","Up"
"IL12RB2",1097.57912524686,2.71003302465191,0.529100689953055,5.12196085945827,3.02374664780446e-07,4.49645997413677e-06,"IL12RB2","Up"
"KRT6C",36807.0439503836,2.70250003347579,0.967883430628037,2.79217511939656,0.00523550129724131,0.0180918674257614,"KRT6C","Up"
"BIRC5",3169.93996101832,2.69932415742279,0.251933434777493,10.7144339924823,8.70883137863447e-27,1.75550687634652e-23,"BIRC5","Up"
"CCL26",75.3357067228731,2.69843038196462,0.518400455954518,5.20530094248483,1.93682464996168e-07,3.02651789832944e-06,"CCL26","Up"
"CDC6",3187.54635877111,2.69465299597911,0.322875715615195,8.34579023958127,7.07392653506345e-17,8.73028402715109e-15,"CDC6","Up"
"IGFL1P1",63.3661327509284,2.68466359110106,0.730464039150412,3.67528508894638,0.000237583964034303,0.00137782620849485,"IGFL1P1","Up"
"HAGLROS",86.862320889559,2.6822686799816,0.456538128181102,5.87523476005838,4.22244534317088e-09,9.96145688111912e-08,"HAGLROS","Up"
"BAMBI",1661.30340164634,2.67908748198699,0.474003191807527,5.65204523575204,1.58549848893191e-08,3.22106535119852e-07,"BAMBI","Up"
"RPL29P19",59.2302573434765,2.66851597442384,0.56666812671123,4.70913370390374,2.4877185005086e-06,2.79976358785528e-05,"RPL29P19","Up"
"APOE",9123.6161193509,2.66225476529619,0.426957018784261,6.23541632569205,4.50578145436379e-10,1.34668677339486e-08,"APOE","Up"
"CREG2",471.163855925442,2.65794320833747,0.509785000859866,5.21385133704258,1.84959715634999e-07,2.92340937911267e-06,"CREG2","Up"
"NUF2",1485.67266467901,2.65550983797063,0.253230825322247,10.4865189085546,9.96317229265088e-26,1.39039901333286e-22,"NUF2","Up"
"CDH3",17539.5599889446,2.65477153960787,0.444746534524307,5.96917869736155,2.38450838433875e-09,6.03343809047051e-08,"CDH3","Up"
"AP001542.1",15.7880064604778,2.63755653940559,0.573834179075174,4.5963740669063,4.29906606652649e-06,4.55038836516473e-05,"AP001542.1","Up"
"FAM83A-AS1",509.689636297992,2.63555513058447,0.625395899933908,4.21421875465286,2.50644265131336e-05,0.000205290666275969,"FAM83A-AS1","Up"
"AL021807.1",74.6707405613655,2.63397595039905,0.439591097853882,5.99187736798659,2.07432325611067e-09,5.31530685202822e-08,"AL021807.1","Up"
"COX6B2",198.636606945147,2.63266870643172,0.467610387421349,5.63004752941792,1.80159968090742e-08,3.6035966274556e-07,"COX6B2","Up"
"APOC1",910.253771017976,2.62918952177099,0.426487819478717,6.1647470377573,7.05959043452175e-10,2.03616994694902e-08,"APOC1","Up"
"E2F7",1690.40625119925,2.627445650485,0.317068717565614,8.28667574227432,1.1645756763192e-16,1.3800422975973e-14,"E2F7","Up"
"ERFE",270.767419570678,2.6065239374395,0.351967016516682,7.40559147625688,1.30567199506767e-13,8.28234312395724e-12,"ERFE","Up"
"TRIP13",2499.36696086126,2.60636698487462,0.263943332609702,9.87472181662837,5.35814238229447e-23,4.05030912914943e-20,"TRIP13","Up"
"CYP2W1",740.25553527955,2.59984352646961,0.636009230604951,4.08774495929363,4.35586636887861e-05,0.000330368426689782,"CYP2W1","Up"
"HOXD9",336.897897648275,2.59831294733443,0.356665584325488,7.2850116790726,3.21642437867076e-13,1.86429300568195e-11,"HOXD9","Up"
"S100A8",75078.3626978259,2.59605908503019,0.758786666455753,3.42132934037472,0.000623158206133112,0.00310927837614602,"S100A8","Up"
"SPRR2C",421.24493585625,2.59577123108248,1.05613855648207,2.45779421189661,0.0139793252950654,0.0406887404946375,"SPRR2C","Up"
"FOXC2",454.032194260854,2.59143594831773,0.56398253561656,4.59488687089345,4.32984110224142e-06,4.57762105343029e-05,"FOXC2","Up"
"AL513318.1",336.370555217424,2.58817153504933,0.606213216072775,4.26940796806817,1.95992497058813e-05,0.000166231691521318,"AL513318.1","Up"
"MKRN3",374.205373668047,2.58546447536224,0.585119961249039,4.41869128826698,9.93003682362301e-06,9.31974795934655e-05,"MKRN3","Up"
"TNF",203.820969603645,2.56931869420991,0.505059119856719,5.08716424116608,3.63457060830699e-07,5.29200481347556e-06,"TNF","Up"
"FOXS1",139.759215484104,2.56903125450002,0.33960094415449,7.56485309808598,3.88303177644607e-14,2.62478393656117e-12,"FOXS1","Up"
"TYMP",10511.7611891921,2.5684301808835,0.360145280811667,7.13165024707524,9.91726172875943e-13,5.24545079542722e-11,"TYMP","Up"
"CCL4L2",265.203554995157,2.56686282932479,0.435301646652811,5.89674504808863,3.70742017077281e-09,8.84608580768674e-08,"CCL4L2","Up"
"PIMREG",754.365853747684,2.56307105115084,0.301358704967279,8.50505065526191,1.8151632177257e-17,2.65570089483707e-15,"PIMREG","Up"
"NEK2",1743.53408082542,2.56110555834438,0.248845063007849,10.2919685341059,7.65942097011265e-25,8.68482595248647e-22,"NEK2","Up"
"PLA2G7",625.616067803946,2.56030757735843,0.351816334199452,7.27739825720239,3.40319482659211e-13,1.96002414425505e-11,"PLA2G7","Up"
"LAMC2",42763.5825419711,2.55723315739793,0.430621461287224,5.93847122657053,2.87692130534589e-09,7.09192452375326e-08,"LAMC2","Up"
"AURKB",1889.43009297328,2.54013349399366,0.260327951320777,9.75743665290748,1.71433469486545e-22,9.7192062607028e-20,"AURKB","Up"
"ERVMER34-1",919.210261843142,2.5381919729381,0.436155809005746,5.81946157893466,5.9037492245166e-09,1.34893977873023e-07,"ERVMER34-1","Up"
"IGHV2-70",369.741905781374,2.53650549435085,0.73053207647973,3.47213431965056,0.000516337923261861,0.00265515946820201,"IGHV2-70","Up"
"ALDH3B2",5562.77792875423,2.53543598005346,0.621939643044154,4.07665921992604,4.56873748873355e-05,0.000342362806776556,"ALDH3B2","Up"
"LINC01943",53.2662276333364,2.53443484694067,0.338467285825944,7.48797580468085,6.99439166600736e-14,4.63110414615713e-12,"LINC01943","Up"
"SDS",577.591702845029,2.52561441814402,0.388534589183515,6.50035926904596,8.01284176665955e-11,2.86159400257357e-09,"SDS","Up"
"TPX2",9579.9518705248,2.5244627642082,0.229981549187628,10.976805631258,4.94087264466578e-28,1.79274623039053e-24,"TPX2","Up"
"AC006460.1",518.836567220209,2.52358611272825,0.545383308902773,4.62717885115575,3.70680389801562e-06,3.98629735138111e-05,"AC006460.1","Up"
"WFDC21P",675.414697686001,2.52101601680612,0.546235149186201,4.61525777050784,3.92607715746247e-06,4.20714068462398e-05,"WFDC21P","Up"
"DUXAP10",381.764670177293,2.51982264000215,0.406277411521955,6.20222185270563,5.56715217932006e-10,1.63959861748741e-08,"DUXAP10","Up"
"TENM2",8204.00538485929,2.51687945830343,0.727271073132168,3.46071712637199,0.000538738585272981,0.0027539575694625,"TENM2","Up"
"COMP",579.898262124291,2.51287611846852,0.635201702058382,3.9560286288993,7.62060324962351e-05,0.000527884628311072,"COMP","Up"
"UBE2C",4433.82008360587,2.51283255938318,0.248362830769137,10.1175870463441,4.61656428512529e-24,4.18768546303715e-21,"UBE2C","Up"
"COL1A1",321529.247095355,2.51096146381585,0.430755111624145,5.82920874542468,5.56908042131728e-09,1.27891464561441e-07,"COL1A1","Up"
"H2BC17",31.7735559495669,2.50763298462754,0.423810166295721,5.91687784779988,3.28110183081891e-09,7.94736307272586e-08,"H2BC17","Up"
"B4GALNT1",962.320157658028,2.50603370574926,0.535785379270461,4.67730886789322,2.906642828828e-06,3.20561180550745e-05,"B4GALNT1","Up"
"SMKR1",91.7146866717877,2.50469480393557,0.416890398093784,6.00804147897911,1.87777807225431e-09,4.88477758680509e-08,"SMKR1","Up"
"IL36RN",2009.63204564803,2.50467482546204,0.882846364398217,2.83704495647929,0.00455332001997677,0.0161846261368375,"IL36RN","Up"
"TMEM45A",3538.5477711569,2.49987990786612,0.528480079291237,4.73032003631773,2.24166167967113e-06,2.55389268230255e-05,"TMEM45A","Up"
"CCL3L3",105.938048571648,2.49703774852433,0.490779205537471,5.0879045410853,3.62041512732802e-07,5.27562821204699e-06,"CCL3L3","Up"
"TREM2",465.536266554204,2.49383549046493,0.403250312113428,6.18433616925126,6.23643423667515e-10,1.81607367450659e-08,"TREM2","Up"
"SPRR2A",20981.5919112169,2.49167614055565,0.896247988732666,2.78011908744028,0.00543389672563486,0.0186707868175128,"SPRR2A","Up"
"MIR3153",11.9969373452101,2.49006756191586,0.501825055667823,4.96202318675003,6.97626649961392e-07,9.38201829770168e-06,"MIR3153","Up"
"CENPA",877.703716253051,2.48215014892451,0.253214004181133,9.80257848277988,1.09747679953725e-22,6.63680803240162e-20,"CENPA","Up"
"KIF20A",2947.57769731358,2.4775676578653,0.271266312094168,9.1333407334606,6.6417423411953e-20,1.65060944594473e-17,"KIF20A","Up"
"ATP6V0CP4",44.9436690634919,2.47669599844371,0.47809186283556,5.18037680824442,2.21438130198114e-07,3.41319503657959e-06,"ATP6V0CP4","Up"
"MCM10",1242.35027455143,2.47657848575829,0.26740186929631,9.26163490283598,2.01325551585356e-20,5.79753675692307e-18,"MCM10","Up"
"CDKN3",1263.37581870382,2.47455170999021,0.257710091154632,9.60207533551884,7.83506775763246e-22,3.46692193314556e-19,"CDKN3","Up"
"LRP8",2357.81947089226,2.47422380363441,0.296241056990782,8.3520624344498,6.70811849808771e-17,8.51039760785365e-15,"LRP8","Up"
"IFI6",20442.3672378283,2.46759605649884,0.408218933387466,6.04478590941958,1.49608528693629e-09,4.01508569165652e-08,"IFI6","Up"
"AC004130.1",3.51177583119811,2.4672791411792,0.759164611153402,3.24999230065619,0.00115408132984967,0.00523302761462952,"AC004130.1","Up"
"COL7A1",17325.4235328738,2.46686682307271,0.459738233185864,5.36580742040526,8.05878913428591e-08,1.38580618458972e-06,"COL7A1","Up"
"STC2",1470.46908876656,2.46553561446177,0.436074648162973,5.65393018110133,1.5681993316828e-08,3.19307208477996e-07,"STC2","Up"
"FZD2",788.914774429004,2.46492742563308,0.328292963784665,7.50831634408677,5.98926348010364e-14,4.0094914411823e-12,"FZD2","Up"
"DUXAP8",611.028176011721,2.46145420243778,0.425687545356481,5.78230260501633,7.36850073307155e-09,1.64427232840571e-07,"DUXAP8","Up"
"KIF14",1945.83183022611,2.4606422406288,0.249736068657588,9.85297099395996,6.6547179193152e-23,4.47147749971172e-20,"KIF14","Up"
"AC245041.2",614.925204690699,2.45771623672947,0.524866436851225,4.6825555306485,2.83320400777604e-06,3.14180850299956e-05,"AC245041.2","Up"
"ZNF114",211.477336959128,2.45514009563792,0.537176264477536,4.57045528254273,4.86665763396809e-06,5.03943509106445e-05,"ZNF114","Up"
"GPR87",135.847121727086,2.45507220703193,0.690369331633997,3.55617217413345,0.000376297518169624,0.00203967420813663,"GPR87","Up"
"ACAN",693.049691308772,2.44926882473902,0.457278294975317,5.35618867471335,8.49957542896821e-08,1.44883758824119e-06,"ACAN","Up"
"H3C10",461.799100900101,2.4434826715512,0.398705885804436,6.1285342367625,8.86923455209093e-10,2.51808534028222e-08,"H3C10","Up"
"ADAMDEC1",477.091794184597,2.44074513026902,0.455460953191046,5.35884605072881,8.37551849909489e-08,1.43212682950593e-06,"ADAMDEC1","Up"
"MICB",814.631708058143,2.43467927457234,0.336300557129008,7.2395933428037,4.50032061493713e-13,2.51214820295967e-11,"MICB","Up"
"RPL39L",885.090900316374,2.43274669919904,0.388455879934258,6.26260747967249,3.78592755464107e-10,1.1447382949383e-08,"RPL39L","Up"
"COCH",389.412531905628,2.42860938008542,0.476370861811062,5.0981484695608,3.42991763458343e-07,5.02629771620457e-06,"COCH","Up"
"CDC45",1284.07782192768,2.42774259979096,0.257956632162068,9.41143702894082,4.8939944275409e-21,1.675223526499e-18,"CDC45","Up"
"KIF18A",1296.89765311066,2.42633683826519,0.228867185546996,10.6015059890137,2.93219908251648e-26,4.43299631291783e-23,"KIF18A","Up"
"HOXA9",339.287117139648,2.42491200996231,0.510364873714653,4.75133014604389,2.02082871032371e-06,2.34261178675353e-05,"HOXA9","Up"
"GJB7",124.58610573123,2.42382866210895,0.514007169437662,4.71555419112283,2.41053722404476e-06,2.72523511284277e-05,"GJB7","Up"
"TMPRSS11A",3220.32168448771,2.41265617425161,0.917157529530893,2.63057991301192,0.00852393269671685,0.0270777774442019,"TMPRSS11A","Up"
"FAM72D",116.126674779667,2.40836048844442,0.284450260969806,8.46671920860028,2.52401575751323e-17,3.57739795881289e-15,"FAM72D","Up"
"OR7E62P",39.4981810918645,2.40758189700581,0.670832024620001,3.58894895986757,0.000332013829387623,0.00183135167304763,"OR7E62P","Up"
"CXCL9",4810.62008241725,2.40719650511343,0.551375306073644,4.36580397888171,1.26656026547222e-05,0.000114660360959067,"CXCL9","Up"
"GABRE",4457.80881262996,2.40617139603999,0.556170128996739,4.3263225955346,1.51619325119227e-05,0.000133722790292319,"GABRE","Up"
"MYBL2",8466.14329683451,2.40192633838585,0.280960431134067,8.54898438435166,1.24176314571736e-17,1.94207474048313e-15,"MYBL2","Up"
"H2BU1",127.88346829832,2.39756803547331,0.408202667636875,5.87347468685852,4.26754219770995e-09,1.00547727988122e-07,"H2BU1","Up"
"AL713899.1",7.63155129224035,2.39521748503911,0.690756981468742,3.46752555427846,0.000525273795882521,0.00269569350993046,"AL713899.1","Up"
"CDCA5",2227.60398632552,2.39490387150307,0.250779742704374,9.54982984541238,1.29909478353015e-21,5.35640399154634e-19,"CDCA5","Up"
"FAM72C",76.876234818621,2.39455064351457,0.338340796303237,7.07733347464388,1.46954614817972e-12,7.59558581774258e-11,"FAM72C","Up"
"PKMYT1",2320.34327110209,2.38946870927847,0.283443844865011,8.43013087977424,3.45278828697041e-17,4.67466306732964e-15,"PKMYT1","Up"
"AC007919.1",16.0254566233396,2.38417608601905,0.546934364510029,4.3591630746313,1.30560797116841e-05,0.000117666864445789,"AC007919.1","Up"
"CDC20",4510.67968309156,2.38338236857365,0.249320715879467,9.55950395123155,1.18322457053465e-21,4.99210701363712e-19,"CDC20","Up"
"NKD2",987.822299884915,2.38169792296603,0.43440809863806,5.48262781111364,4.19054039607709e-08,7.74060604944371e-07,"NKD2","Up"
"MEX3A",1156.55303956278,2.38108206499901,0.405629860715607,5.87008574960022,4.35569797254364e-09,1.02358902354776e-07,"MEX3A","Up"
"H2BC14",24.7833433702733,2.37712300836041,0.485072185879614,4.90055517005126,9.55662157491532e-07,1.23399450969476e-05,"H2BC14","Up"
"C1QTNF6",1838.40179096504,2.37631727210823,0.349435261958031,6.80045070091878,1.04292356387142e-11,4.43108180228462e-10,"C1QTNF6","Up"
"CRCT1",2834.78289046791,2.37538941484786,0.956605552410924,2.48314408050548,0.0130228402003725,0.0384038307729449,"CRCT1","Up"
"SERPINB3",5609.54242176685,2.3701346667187,0.826753992953605,2.86679554851779,0.00414650790537709,0.0149882339946904,"SERPINB3","Up"
"DLGAP5",2463.52339095918,2.36768781889535,0.248556750497738,9.52574337310906,1.63864882372288e-21,6.19340978332926e-19,"DLGAP5","Up"
"KIF18B",3207.42712659753,2.36550281521445,0.244217543677838,9.68604785549282,3.4564568879108e-22,1.84432473119052e-19,"KIF18B","Up"
"FSCN1",37277.8569597177,2.36364327762049,0.472516450057339,5.00224548231849,5.66663686293141e-07,7.7764089233965e-06,"FSCN1","Up"
"DDIAS",1196.43363195894,2.3626558060723,0.265388599601851,8.90262735331087,5.45400433411725e-19,1.12439257533585e-16,"DDIAS","Up"
"H2BC8",512.317754241339,2.35821775996457,0.396346920581898,5.94988288669518,2.68334418623106e-09,6.67780935893057e-08,"H2BC8","Up"
"C12orf56",347.262263342761,2.35735480522018,0.552994596753866,4.26288940083337,2.01800412829511e-05,0.00017051993896381,"C12orf56","Up"
"NOX4",254.192693835929,2.35516571383488,0.359848933325816,6.5448734058146,5.95458044329860e-11,2.18702080240481e-09,"NOX4","Up"
"CDKN2A",2317.21211189366,2.34713442572578,0.603742744920977,3.88763996829973,0.000101223619015296,0.000675929160102009,"CDKN2A","Up"
"EME1",316.633041945031,2.34358862307543,0.238696737963274,9.81826833107378,9.39433726250036e-23,5.96475517948254e-20,"EME1","Up"
"AC108463.1",21.3054163600374,2.34211273829984,0.363438716902535,6.44431269805503,1.16125444448524e-10,3.94522062394219e-09,"AC108463.1","Up"
"H2AC13",60.548882160313,2.33955278219552,0.38864219454698,6.01981157738834,1.74620220665125e-09,4.59124643957492e-08,"H2AC13","Up"
"TRIM15",998.412794081974,2.33644813900553,0.765356472638187,3.05275805789135,0.00226748674262268,0.00912527606137105,"TRIM15","Up"
"KIF4A",2522.13296573776,2.33574172396942,0.242126753819057,9.64677255663754,5.07271217207272e-22,2.55636511738176e-19,"KIF4A","Up"
"CKAP2L",1681.33015987006,2.33226701121748,0.252102871721655,9.25125126615981,2.21879800880005e-20,6.28959898057039e-18,"CKAP2L","Up"
"DNMT3B",1129.08760835415,2.32873497939635,0.313599673389613,7.42582080595204,1.12082655216373e-13,7.2363114979909e-12,"DNMT3B","Up"
"GNLY",688.772748059708,2.32716656858974,0.485113865777705,4.79715533354003,1.60934799089302e-06,1.93228267708677e-05,"GNLY","Up"
"EXO1",1308.91515977856,2.32287774384408,0.252354724938873,9.20481177599009,3.42270557194486e-20,8.99923543278603e-18,"EXO1","Up"
"FAM72B",185.880529232355,2.32178491045698,0.274813245604361,8.4485917167165,2.94837588632033e-17,4.04647499954714e-15,"FAM72B","Up"
"H19",5591.43567778774,2.32162853925167,0.605028823026599,3.8372197338268,0.000124435122499951,0.000803667494622325,"H19","Up"
"FAM83A",10704.6668608136,2.32122071104881,0.658905801319002,3.52284151452632,0.000426946584328767,0.00226746631524956,"FAM83A","Up"
"H2AC14",19.0960965782953,2.31866951764004,0.444802308704204,5.21280908904177,1.86002291406701e-07,2.93686124517003e-06,"H2AC14","Up"
"CENPF",11043.5116694066,2.31816727350937,0.258745246489184,8.95926516511397,3.26849271717601e-19,7.05916605654846e-17,"CENPF","Up"
"AP003555.1",99.4064031183084,2.31658374285261,0.480180670502547,4.82440024174259,1.4042517899477e-06,1.72835386521243e-05,"AP003555.1","Up"
"SLC39A2",244.555742065564,2.31628386374094,0.735147775517689,3.15077313824397,0.00162838918701038,0.00697244197090922,"SLC39A2","Up"
"PRRX2",855.772042571908,2.31545294004712,0.382041288711381,6.06074005209516,1.35496663133861e-09,3.69651197379626e-08,"PRRX2","Up"
"UBE2T",1635.09531083292,2.31525684468054,0.224179758231708,10.3276801747976,5.28226035575698e-25,6.38871782494287e-22,"UBE2T","Up"
"ANLN",8582.7388827694,2.31253719675892,0.273505744684892,8.45516864526269,2.78684268153204e-17,3.85945800979803e-15,"ANLN","Up"
"RPLP0P2",556.035723303769,2.31237107998776,0.40192144858452,5.75329106752433,8.75226003922198e-09,1.90387891644563e-07,"RPLP0P2","Up"
"DEPDC1",1932.2208099859,2.31053888992242,0.247895763192081,9.3206066137246,1.15677024976868e-20,3.50866077338536e-18,"DEPDC1","Up"
"MMP7",4921.44474619218,2.30962857799061,0.627929931742398,3.67816289881546,0.000234919912425369,0.0013659829677148,"MMP7","Up"
"SNORD14E",34.478650631379,2.30326884107467,0.467695765059345,4.92471605079087,8.44829406632356e-07,1.10503930029735e-05,"SNORD14E","Up"
